TRIP
DATE 2025-03-23
DECLINATION -0.24112926
DATA
24		179.48	-42.43	0.198	>
24		233.13	-4.03	2.643	>
24		233.06	-3.92	2.636	>
24		233.11	-3.99	2.637	>
24	25	233.10	-3.98	2.639	>
25		333.55	-2.45	0.772	>
25		328.71	-69.66	0.475	>
25		325.70	22.98	0.243	>
25		246.39	-19.91	1.454	>
25		246.43	-20.00	1.451	>
25		246.57	-19.98	1.448	>
25	26	246.46	-19.96	1.451	>
20	20.1	35.15	-34.47	2.632	>
20.1		67.62	78.25	0.565	>
20.1		138.22	52.65	0.801	>
20.1		103.48	-55.18	1.648	>
20.1		103.60	-56.44	1.658	>
20.1		103.58	-56.62	1.659	>
20.1		278.85	-19.96	0.543	>
20.1		3.74	-3.83	0.359	>
20.1		201.95	0.82	0.447	>
20.1		162.26	-84.22	1.864	>
20.1		50.70	19.63	0.689	>
20.1		104.11	7.84	0.653	>
20.1		175.97	4.95	0.926	>
20.1		96.36	1.90	0.665	>
20.1		94.54	2.10	0.664	>
20.1		94.41	1.85	0.667	>
20.1		72.48	10.44	0.569	>
20.1		50.73	84.02	0.511	>
20.1		74.42	-53.87	0.968	>
20.1		74.04	-53.90	0.963	>
20.1		74.02	-53.67	0.963	>
20.1	20.2	74.16	-53.81	0.965	>
20.2		231.00	9.34	0.501	>
20.2		102.47	8.57	0.472	>
20.2		149.25	4.73	0.498	>
20.2		138.08	-39.90	0.625	>
20.2		138.21	-38.15	0.620	>
20.2		138.50	-38.31	0.625	>
20.2	20.3	138.26	-38.79	0.623	>
20.3		223.87	0.31	0.416	>
20.3		293.87	-24.08	0.537	>
20.3		166.90	-85.55	1.859	>
20.3		165.88	-85.62	1.857	>
20.3		165.43	-85.63	1.858	>
20.3	20.4	166.07	-85.60	1.858	>
20.4		50.38	-2.88	0.888	>
20.4		94.10	4.15	0.676	>
20.4		93.49	-7.48	0.669	>
20.4		56.89	-12.38	0.782	>
20.4		70.82	-23.77	0.857	>
20.4		71.46	-23.18	0.857	>
20.4		71.37	-22.82	0.858	>
20.4	20.5	71.22	-23.26	0.857	>
20.5		77.32	-85.05	2.691	>
20.5		77.20	-85.58	2.686	>
20.5		76.99	-85.57	2.690	>
20.5	20.6	77.17	-85.40	2.689	>
6	6.1	285.34	-0.17	2.383	>
6.1		92.00	-1.68	0.563	>
6.1		158.01	87.67	3.383	>
6.1		6.37	1.90	1.388	>
6.1		100.70	-76.06	2.691	>
6.1		100.27	-76.27	2.701	>
6.1		99.99	-76.25	2.693	>
6.1	6.2	100.32	-76.19	2.695	>
6.2		240.57	13.33	1.226	>
6.2		311.46	-17.29	0.933	>
6.2		23.58	27.62	0.611	>
6.2		237.83	-87.85	6.349	>
6.2		237.47	-87.85	6.368	>
6.2		235.30	-87.90	6.416	>
6.2	6.3	236.87	-87.87	6.378	>
6.3		106.42	4.64	0.843	>
6.3		169.12	8.88	0.792	>
6.3		73.71	-71.24	2.507	>
6.3		74.42	-71.38	2.510	>
6.3		74.22	-71.41	2.514	>
6.3	6.4	74.12	-71.34	2.510	>
6.4		264.18	-9.15	0.586	>
6.4		188.95	15.29	1.358	>
6.4		227.47	5.81	0.798	>
6.4		331.82	11.10	1.947	>
6.4		331.74	11.16	1.946	>
